id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7686203195,20150323T000000,249950,3,1.5,1450,6875,1,0,0,4,7,1450,0,1961,0,98198,47.4205,-122.316,1270,8000
7258200060,20141229T000000,320000,3,2,2320,7800,1,0,0,4,7,1160,1160,1960,0,98168,47.5141,-122.316,1380,7800
2310010270,20150218T000000,280500,3,2.25,1620,7566,2,0,0,3,7,1620,0,1990,0,98038,47.3566,-122.039,1470,7566
208500160,20150107T000000,760000,4,2.5,2430,6099,1,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099
3222049120,20150123T000000,400000,4,3,2320,13068,2,0,2,3,8,2320,0,1998,0,98198,47.3497,-122.317,2220,25265
7304300470,20140904T000000,375000,3,1.75,1260,11224,1,0,0,5,7,1260,0,1947,0,98155,47.7444,-122.321,1570,11052
2473002700,20140627T000000,415000,3,1.75,2410,8944,1,0,0,4,8,1860,550,1967,0,98058,47.4494,-122.139,2750,9600
2025049175,20150105T000000,755000,2,2.5,1360,2070,2,0,0,3,8,1360,0,1999,0,98102,47.6423,-122.329,1920,2092
4187000250,20150413T000000,475000,4,2.5,2500,4500,2,0,0,3,7,2500,0,2010,0,98059,47.4928,-122.149,2230,4500
4309710100,20140620T000000,725000,4,3.25,3940,27591,2,0,3,3,9,3440,500,2000,0,98059,47.5157,-122.116,3420,29170
9523104345,20141218T000000,825000,5,3,4080,7500,2,0,2,4,8,2720,1360,1961,0,98103,47.6722,-122.349,2000,4545
8691390530,20140625T000000,700000,4,2.5,2770,5686,2,0,0,3,9,2770,0,2004,0,98075,47.5997,-121.973,2910,5000
3622069095,20140917T000000,679000,4,3.5,3420,49223,2,0,0,3,9,3420,0,2004,0,98010,47.3534,-121.992,3580,49223
3720800070,20150127T000000,1100000,4,3,2880,5500,2,0,0,4,9,1920,960,1926,0,98102,47.6448,-122.317,2110,5500
7702020030,20150225T000000,533000,4,2.5,2590,6394,2,0,0,3,8,2590,0,2003,0,98028,47.7599,-122.233,2500,5328
3528960020,20140708T000000,673000,3,2.75,2830,3496,2,0,0,3,8,2830,0,2012,0,98029,47.5606,-122.011,2160,3501
8658300455,20141118T000000,225000,3,1.5,1390,12500,1,0,0,4,6,1390,0,1976,0,98014,47.6496,-121.908,1390,9000
259601100,20140513T000000,580000,5,2,2290,7125,1,0,0,3,7,1190,1100,1964,0,98008,47.634,-122.119,1460,7920
5112800210,20141024T000000,255950,4,1,1500,11050,1,0,0,5,7,1500,0,1964,0,98058,47.4509,-122.088,1970,20800
6669020290,20150304T000000,279950,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400
7202270830,20140625T000000,608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791
126059097,20141023T000000,775000,3,3.5,2690,104544,2,0,0,3,8,2690,0,1948,1990,98072,47.7717,-122.112,2300,81698
2201500030,20141006T000000,420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530
2254501342,20150505T000000,518000,2,1.5,1140,1149,2,0,0,3,7,940,200,2001,0,98122,47.6124,-122.314,1460,1149
6400700389,20140710T000000,875000,5,3,2960,15152,2,0,0,3,9,2960,0,2004,0,98033,47.6689,-122.179,1850,9453
3278606050,20150401T000000,362500,3,3.5,1710,2212,2,0,0,3,7,1400,310,2013,0,98126,47.5459,-122.368,1580,2212
567000680,20140801T000000,359000,3,3,1320,1071,2,0,0,3,7,1080,240,2003,0,98144,47.5942,-122.296,1780,7715
9541600280,20140823T000000,620000,3,1.75,1670,9900,1,0,0,4,8,1670,0,1957,0,98005,47.595,-122.172,2410,8800
7199350340,20140825T000000,460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210
3972900735,20140814T000000,220000,3,1.5,1070,9331,1,0,0,3,6,1070,0,1956,0,98155,47.7633,-122.313,1480,8400
4299700095,20140516T000000,254000,4,2,1510,4235,1,0,0,3,7,1510,0,1955,0,98108,47.546,-122.293,1510,4268
4083302225,20141014T000000,850000,4,3,2550,3784,1.5,0,0,4,8,1750,800,1900,0,98103,47.6559,-122.338,2100,4560
3275880100,20141113T000000,700000,4,2.5,2580,15031,2,0,0,3,9,2580,0,1999,0,98052,47.6895,-122.094,3030,10361
1328300820,20140806T000000,329000,3,1.75,1980,7000,1,0,0,4,8,1360,620,1977,0,98058,47.4442,-122.129,1880,7200
2310030390,20150429T000000,275000,3,1.75,1180,6260,1,0,0,4,8,1180,0,1993,0,98038,47.3531,-122.048,1580,7272
3438500981,20150328T000000,280000,2,1,790,13170,1,0,0,3,6,790,0,1947,0,98106,47.5487,-122.357,970,12700
5631500594,20140923T000000,350000,3,2.25,1840,9929,1,0,0,3,7,1200,640,1987,0,98028,47.7408,-122.236,1710,9929
3066410800,20141211T000000,685000,4,2.5,2770,10051,2,0,0,3,10,2770,0,1987,0,98074,47.6288,-122.043,2730,10675
7937900040,20141219T000000,633000,5,2.75,3630,30570,2,0,0,3,11,3630,0,2000,0,98058,47.4243,-122.097,3620,41965
8682310430,20140914T000000,560000,2,2,1680,4647,1,0,0,3,8,1680,0,2008,0,98053,47.7088,-122.015,1680,4950
1973700030,20150429T000000,2205000,3,2.5,3430,10177,2,0,0,3,10,3430,0,2014,0,98034,47.7159,-122.251,3110,12339
324069015,20140708T000000,875000,4,3.5,3110,108464,2,0,2,4,8,3110,0,1979,0,98075,47.592,-122.018,2340,4938
6738700075,20140626T000000,755000,4,2.75,2880,4000,1.5,0,0,3,9,2100,780,1912,2000,98144,47.5843,-122.293,2110,4000
7436600090,20150102T000000,287000,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1963,0,98059,47.4899,-122.116,1730,10050
514500195,20141016T000000,556000,4,2.5,2230,7200,1,0,0,4,7,1220,1010,1957,0,98005,47.589,-122.156,1920,7200
7100000250,20150211T000000,380000,3,1,1400,8710,1,0,0,4,7,1400,0,1948,0,98146,47.5066,-122.377,1460,8710
2492200956,20140805T000000,360000,3,1.5,1170,4080,1,0,0,5,6,1170,0,1917,0,98126,47.5338,-122.381,920,4242
2215902010,20140507T000000,275000,3,2.5,1600,7000,2,0,0,4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000
1720069029,20150313T000000,349990,3,1,1350,165092,1,0,3,5,6,1350,0,1925,0,98022,47.2217,-122.063,2300,211266
6300500545,20140709T000000,359000,3,1.5,1550,4980,1,0,0,3,7,1080,470,1978,0,98133,47.7035,-122.34,940,4980
2595650100,20140630T000000,359500,4,2.75,2140,10316,2,0,0,3,8,2140,0,1993,0,98001,47.3537,-122.274,1920,11337
3260000120,20150209T000000,599380,3,1.75,1270,7350,1,0,0,4,7,1270,0,1967,0,98005,47.6046,-122.168,1880,7350
2212500430,20140814T000000,323000,5,2.5,2500,13034,1,0,0,3,7,1300,1200,1962,0,98092,47.3343,-122.194,2440,13300
4397010140,20141014T000000,420000,3,2.5,2370,15375,2,0,2,3,9,2370,0,1993,0,98042,47.3803,-122.147,2450,9800
8682301910,20140722T000000,389000,2,2,1340,4122,1,0,0,3,8,1340,0,2007,0,98053,47.7182,-122.022,1350,4273
1402950550,20150107T000000,332000,4,2.5,2470,7780,2,0,0,3,8,2470,0,2002,0,98092,47.3337,-122.191,2100,5972
8825900465,20140507T000000,599000,3,1.75,1960,4788,1,0,0,4,7,1090,870,1920,0,98115,47.6746,-122.312,1960,3960
1219000043,20140509T000000,315000,5,1.75,2320,8100,1,0,0,4,7,1160,1160,1956,0,98166,47.4631,-122.341,1410,7271
8682230950,20150317T000000,559000,2,2,1660,4500,1,0,0,3,8,1660,0,2003,0,98053,47.7094,-122.031,1670,5580
3624039074,20150504T000000,430000,3,1,1210,5200,1,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200
5561720180,20140826T000000,252000,3,2.25,1740,10836,1,0,0,3,7,910,830,1981,0,98031,47.3976,-122.166,2090,7500
3905050280,20140819T000000,533000,3,2.5,2060,4812,2,0,0,3,8,2060,0,1990,0,98029,47.5793,-122.002,1930,5264
4364700600,20150330T000000,390000,3,1,1010,7920,1,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560
2423020090,20150424T000000,570000,3,1.75,1210,7350,1,0,0,3,7,1210,0,1977,0,98033,47.7,-122.172,1610,7313
1824059079,20150311T000000,880000,4,2,2530,10800,1,0,0,5,8,1350,1180,1954,0,98040,47.5705,-122.225,2960,12150
2571910100,20141029T000000,344000,4,2.5,2100,8501,2,0,0,5,7,2100,0,1993,0,98022,47.1951,-122.01,2130,8560
8731950910,20150218T000000,227000,3,1.75,1680,7455,1,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.378,2040,8214
5412310170,20140619T000000,177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,98030,47.3766,-122.18,1540,7399
5489200435,20140904T000000,550000,4,3,2670,5000,2,0,2,3,7,2670,0,1916,1978,98126,47.5784,-122.377,2300,5000
3232200085,20150428T000000,1500000,6,3.5,3670,3959,2,0,0,3,10,2410,1260,2008,0,98119,47.6356,-122.373,2060,3625
7701950060,20140729T000000,940000,4,2.5,3160,39960,1,0,0,3,10,3160,0,1980,0,98005,47.6418,-122.157,3900,36444
5249801440,20150422T000000,570000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,98118,47.5576,-122.277,1750,5760
9222400935,20140523T000000,478000,3,1,1280,2580,1.5,0,0,3,8,1280,0,1910,2014,98115,47.6727,-122.32,1410,3150
1683500140,20141211T000000,225000,4,2,1750,7245,1,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245
5700004525,20140624T000000,970000,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655
5589300210,20150317T000000,265000,2,1,940,9458,1,0,0,3,6,940,0,1948,0,98155,47.7523,-122.311,1450,9458
8682281480,20140725T000000,592500,2,2,1870,4751,1,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580
2428100080,20141001T000000,1061600,4,3,2990,6695,2,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600
8910500238,20141106T000000,343000,3,3.25,1210,1173,2,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493
3262300485,20150421T000000,2250000,5,5.25,3410,8118,2,0,0,3,11,3410,0,2006,0,98039,47.6295,-122.236,3410,16236
7215420590,20150504T000000,530000,4,2.5,2940,35996,2,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089
3972900195,20140916T000000,315000,3,1,1390,8333,1,0,0,3,7,1390,0,1982,0,98155,47.7652,-122.31,1320,7090
4137020820,20141027T000000,268000,4,3,1840,7510,2,0,0,5,8,1840,0,1988,2013,98092,47.2595,-122.218,1650,7957
8122100130,20140618T000000,415000,3,1.75,1270,4800,1,0,0,3,7,1270,0,1952,2014,98126,47.5362,-122.376,1220,4800
7214710210,20141217T000000,570000,4,2.25,2380,36446,2,0,0,4,8,2380,0,1977,0,98077,47.7644,-122.072,2790,40005
8146300020,20140529T000000,723000,4,2.25,1960,8680,1,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680
3905030140,20140622T000000,545000,4,2.5,2090,6023,2,0,0,3,8,2090,0,1990,0,98029,47.5713,-121.997,2090,6023
2473372250,20150121T000000,312500,3,1.75,1490,9493,1,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134,2440,9600
9465910150,20141109T000000,607000,3,2.5,2470,9226,2,0,0,3,9,2470,0,1991,0,98072,47.7439,-122.17,2820,11013
3876311860,20141226T000000,525000,3,2,1620,7800,1,0,0,3,7,1200,420,1969,0,98034,47.7288,-122.171,1540,7565
7234600820,20150327T000000,552500,3,1.5,1300,1435,2,0,0,3,8,1120,180,2007,0,98122,47.6114,-122.31,1320,1652
6669080120,20141215T000000,405000,4,2.5,1980,5020,2,0,0,3,7,1980,0,2007,0,98056,47.5147,-122.19,1980,5064
9541800190,20141010T000000,915000,5,2.5,3490,18850,1,0,4,4,9,1840,1650,1958,0,98005,47.5955,-122.176,2690,11625
4315700390,20140630T000000,410000,1,1.5,1010,5750,1,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.392,1230,5750
7625702451,20150106T000000,459000,3,2,1480,800,2,0,0,3,8,1000,480,2014,0,98136,47.5492,-122.387,1480,886
5104470070,20141016T000000,485000,4,3,3110,18843,2,0,0,3,9,3110,0,1995,0,98058,47.4619,-122.154,3080,14735
6181400470,20150127T000000,215000,4,2.5,2130,4496,2,0,0,3,7,2130,0,2004,0,98001,47.3041,-122.28,3220,5400
3295710150,20141015T000000,270000,3,2.5,1660,5550,2,0,0,3,7,1660,0,2002,0,98198,47.375,-122.304,1810,5550
9542801120,20150327T000000,278100,4,1.75,2120,8520,1,0,0,3,7,1600,520,1978,0,98023,47.302,-122.373,2160,8400
8901001170,20140514T000000,458000,3,1,1660,7500,1,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450,7500
3802000020,20140709T000000,154950,4,1,1600,10183,1,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416
104540840,20141203T000000,240000,3,2.25,1460,5818,1,0,0,3,7,1140,320,1986,0,98023,47.3113,-122.358,1490,6031
7199340310,20150218T000000,509250,3,2.5,2100,7600,1,0,0,4,7,1450,650,1980,0,98052,47.6968,-122.127,2010,7600
8663200450,20140715T000000,490000,4,2.25,2800,10800,1,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800
1939100560,20150116T000000,749950,4,2.5,2620,8312,2,0,0,3,9,2620,0,1990,0,98074,47.6272,-122.033,2260,8515
2172000075,20140623T000000,290900,2,2,1610,17600,2,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,1310,12950
8965500820,20140702T000000,851000,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,0,98006,47.5654,-122.115,2960,16500
3880900245,20150202T000000,700000,6,3,2790,4550,2.5,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550
6817801430,20150305T000000,525000,3,2,1790,11430,1,0,0,3,7,1190,600,1985,0,98074,47.6319,-122.035,1700,12114
325059287,20140910T000000,810000,4,2.5,3340,8384,2,0,0,3,9,3340,0,2014,0,98052,47.6761,-122.152,1560,9429
3904960150,20150423T000000,535000,3,2.5,1970,6634,2,0,0,3,8,1970,0,1989,0,98029,47.5759,-122.012,2090,6176
3797710010,20150428T000000,350000,4,2.25,1770,7778,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.201,1770,7591
9241900115,20150324T000000,1100000,4,3,3320,5760,2,0,0,3,9,2120,1200,1954,2007,98199,47.6474,-122.389,2400,6144
7960100030,20140814T000000,601000,4,3.5,2160,3600,2,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840
104560120,20140718T000000,304400,4,2.75,2140,8100,2,0,0,4,7,2140,0,1990,0,98023,47.3075,-122.359,1960,7002
8018600655,20150326T000000,280000,4,3,2460,9606,1,0,0,3,8,2460,0,2012,0,98168,47.4889,-122.317,1730,7500
1336300610,20150402T000000,1272500,4,1.75,2040,5000,2,0,0,4,9,2040,0,1921,0,98102,47.6279,-122.315,3220,5600
424069130,20150213T000000,584999,4,2.75,2050,17859,1,0,0,4,7,1300,750,1967,0,98075,47.5945,-122.056,2960,20908
8029550160,20140516T000000,433000,4,2.5,2280,7568,2,0,0,4,7,2280,0,2001,0,98056,47.5115,-122.194,2280,5312
9350900550,20150429T000000,890000,4,2.25,2870,8393,1,0,0,4,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850
2997800076,20141209T000000,589950,3,2.75,1670,1350,3,0,0,3,9,1350,320,2014,0,98116,47.5763,-122.408,1520,4800
4039701080,20140625T000000,905000,5,3.5,3100,10200,1,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.112,2700,10455
3445000005,20141117T000000,237600,2,1,1370,11584,1,0,0,4,6,1370,0,1950,0,98198,47.4224,-122.293,1330,8012
3996900160,20140708T000000,277000,2,1,770,8149,1,0,0,3,6,770,0,1948,0,98155,47.7458,-122.298,1160,8149
3356402232,20140924T000000,179900,3,1.75,1230,12000,1,0,0,3,6,1230,0,1970,0,98001,47.2878,-122.251,1550,12000
8651410740,20150219T000000,189000,3,1,860,5200,1,0,0,5,6,860,0,1969,0,98042,47.3677,-122.078,1010,5200
357000135,20150218T000000,1900000,4,2.5,3070,7830,2,0,2,3,11,1970,1100,2009,0,98144,47.593,-122.291,2440,4682
2291400236,20140612T000000,363000,3,3.25,1651,1779,2,0,0,3,8,1341,310,2008,0,98133,47.7076,-122.346,1650,2908
3904950190,20140527T000000,500000,3,2.25,1760,4539,2,0,0,3,8,1760,0,1988,0,98029,47.5754,-122.013,1960,4808
9834201370,20150417T000000,430100,3,2.25,1400,1078,2,0,0,3,8,940,460,2009,0,98144,47.5701,-122.288,1420,1230
7234600796,20141126T000000,495000,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795
4385700660,20140807T000000,1085000,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,0,98112,47.6384,-122.279,2560,4000
1626069069,20141029T000000,600000,3,2.5,1350,187313,1,0,0,4,7,1350,0,1997,0,98077,47.7369,-122.049,2310,49222
5035300650,20140603T000000,1099500,4,2,2580,6000,1,0,0,5,9,1300,1280,1950,0,98199,47.6514,-122.413,2300,6200
2205700470,20150122T000000,650500,5,4.25,3920,11412,2,0,0,3,7,3920,0,1955,2005,98006,47.5766,-122.151,1400,9750
6623400246,20140523T000000,200000,4,1,1350,11507,1,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675
4083300620,20150227T000000,930000,3,1.75,2460,4240,1,0,0,4,7,1230,1230,1925,0,98103,47.6593,-122.337,1700,4240
6705870040,20141015T000000,665000,4,2.5,3130,7582,2,0,0,3,8,3130,0,2004,0,98075,47.577,-122.055,2990,6441
6141100380,20140515T000000,465000,3,1.75,1410,6886,1,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561
7227501170,20140626T000000,235867,4,2,1330,5926,1,0,0,4,5,1330,0,1942,0,98056,47.496,-122.19,1150,5485
3831250350,20150408T000000,374000,3,2.5,2185,6042,2,0,0,3,9,2185,0,2009,0,98030,47.3573,-122.202,2297,5876
1102000196,20140527T000000,477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700
5137800030,20140701T000000,300000,4,2.5,2303,3826,2,0,0,3,8,2303,0,2006,0,98092,47.3258,-122.165,2516,4500
7852100110,20150422T000000,490000,4,3,2640,5267,2,0,0,3,7,2640,0,2001,0,98065,47.5298,-121.88,2640,5670
3832500790,20150420T000000,309000,4,2,2240,9240,1,0,0,3,7,1120,1120,1968,0,98032,47.3666,-122.288,2040,8250
7695370160,20140811T000000,511000,5,2.5,3361,6983,2,0,0,3,10,3361,0,2006,0,98092,47.3427,-122.169,3112,6920
1890000275,20150429T000000,815000,3,1.5,1940,3570,2,0,0,4,8,1740,200,1916,0,98105,47.6618,-122.325,1580,3570
6306810110,20141117T000000,485230,4,2.5,2714,12558,2,0,0,3,9,2714,0,2014,0,98031,47.3522,-122.201,2873,8269
7853420100,20140623T000000,633634,4,3.5,2960,6000,2,0,0,3,9,2960,0,2014,0,98065,47.5183,-121.886,2960,6000
3904910480,20140731T000000,490000,3,2.5,2010,9725,2,0,0,4,8,2010,0,1987,0,98029,47.568,-122.018,1850,6858
8857600960,20140819T000000,205000,3,1,940,7980,1,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050
7888200140,20140604T000000,250000,4,2,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,47.3722,-122.308,1720,8527
6085000130,20150321T000000,230000,3,1,1140,9639,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639
8635760480,20150127T000000,473975,3,2.5,2330,3610,2,0,0,3,8,2330,0,1999,0,98074,47.6022,-122.021,1830,2948
4365200055,20141205T000000,450000,4,2.25,1990,7320,1,0,0,4,7,1030,960,1965,0,98126,47.5237,-122.376,1320,7320
1732800194,20141113T000000,840000,2,2.5,1680,975,3,0,0,3,9,1680,0,2009,0,98119,47.6321,-122.361,1680,977
5028600550,20141229T000000,262000,3,1.75,1320,6530,1,0,0,4,7,1320,0,1989,0,98023,47.2871,-122.354,1620,6817
2325400040,20140922T000000,353000,3,2.25,1900,3800,2,0,0,3,7,1900,0,2006,0,98059,47.4866,-122.16,1950,3800
829000160,20141009T000000,311000,5,3,2020,5917,1,0,0,3,7,1220,800,1993,0,98108,47.5482,-122.294,2130,5529
9558050450,20150330T000000,479950,3,2.5,2780,6000,2,0,0,3,9,2780,0,2004,0,98058,47.4569,-122.118,1940,3466
2695600070,20140818T000000,345000,2,1,1350,4494,1,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225
3905040070,20150504T000000,540000,3,2.5,1670,5146,2,0,0,3,8,1670,0,1991,0,98029,47.5707,-121.999,1940,5146
9510320150,20141202T000000,545000,4,2.5,2500,50595,2,0,0,3,9,2500,0,1997,0,98045,47.4736,-121.731,2765,33720
809001970,20141231T000000,931000,3,2.5,2460,6600,1.5,0,0,4,8,1560,900,1929,0,98109,47.6364,-122.351,2090,3400
1689400150,20150206T000000,848000,3,2.75,2170,2738,1.5,0,0,4,9,1550,620,1930,0,98109,47.6389,-122.349,1170,1062
3037200010,20150305T000000,447500,2,2.25,1180,2090,2,0,0,3,7,1180,0,2004,0,98122,47.6032,-122.31,1550,2812
4012800050,20140521T000000,175000,3,1.75,1230,13056,1,0,0,4,7,1230,0,1962,0,98001,47.3171,-122.279,1690,15750
2241700075,20141022T000000,310000,3,1,1180,8474,1.5,0,0,3,7,1180,0,1956,0,98155,47.7416,-122.327,1180,7200
2767604247,20140711T000000,467000,2,2.5,1140,1181,3,0,0,3,8,1140,0,2007,0,98107,47.6713,-122.383,1220,1189
4136800205,20150219T000000,258000,2,2,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500
1786640070,20140806T000000,361000,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212
9264910920,20140903T000000,298700,3,2.25,2110,7350,1,0,0,3,8,1530,580,1980,0,98023,47.3088,-122.341,2640,7777
7129304225,20150108T000000,305000,4,2.25,2340,5250,2,0,0,5,7,2340,0,1965,0,98118,47.5183,-122.266,1540,5250
321030070,20140814T000000,375000,4,2.5,2310,7800,2,0,0,3,8,2310,0,2011,0,98042,47.3737,-122.164,2310,7140
7454001060,20150408T000000,295000,2,1,670,7952,1,0,0,4,6,670,0,1942,0,98146,47.5124,-122.372,1080,9525
1545801970,20140516T000000,250000,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
3361402041,20141030T000000,134000,3,1,1270,8508,1,0,0,4,6,650,620,1942,0,98168,47.4961,-122.322,1200,9415
9545230140,20140725T000000,597750,4,2.5,2310,9624,2,0,0,3,8,2310,0,1984,0,98027,47.5386,-122.053,1940,9636
8035600290,20150413T000000,372000,4,2.5,2500,8215,2,0,0,3,8,2500,0,1990,0,98031,47.4124,-122.204,2360,7801
8019700010,20141010T000000,489950,3,1.75,2480,10804,1,0,0,3,8,1800,680,1976,0,98177,47.7721,-122.367,2480,10400
9297300480,20141212T000000,765000,4,3.5,2760,4000,2,0,2,3,8,2000,760,1926,2014,98126,47.5687,-122.374,1690,4000
2555900030,20141107T000000,320000,3,1,1520,8870,1.5,0,0,4,7,1520,0,1951,0,98155,47.7638,-122.317,1520,7800
5132000140,20150120T000000,415000,6,1,1370,5080,1.5,0,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080
2597520720,20141103T000000,720000,5,2.5,2900,9525,2,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854
1138020200,20140903T000000,435000,4,1.5,1510,6460,1,0,0,3,7,1070,440,1970,0,98034,47.7121,-122.214,1450,6630
7922900030,20141003T000000,851000,3,2.75,2660,10350,1,0,4,4,8,1330,1330,1971,0,98008,47.5868,-122.116,2820,10043
7787920160,20150427T000000,472000,5,2.5,2570,7412,2,0,0,3,8,2570,0,2006,0,98019,47.7265,-121.957,2890,8056
8562890590,20141003T000000,372000,3,2.5,2430,5000,2,0,0,3,8,2430,0,2001,0,98042,47.3786,-122.127,2910,5620
9542830210,20150211T000000,300000,4,2.25,1660,3200,2,0,0,3,7,1660,0,2011,0,98038,47.3666,-122.019,1960,3558
3992700036,20140626T000000,415000,3,1,1170,6700,1,0,0,3,8,1170,0,1957,0,98125,47.7122,-122.29,2410,7620
7234601140,20141113T000000,685000,3,2.25,1710,1193,2,0,0,3,9,1140,570,2014,0,98122,47.6173,-122.31,1510,1193
1442880640,20140715T000000,504058,4,2.75,2910,7467,2,0,0,3,8,2910,0,2013,0,98045,47.4841,-121.772,2790,7868
8073000550,20150415T000000,1700000,4,3.75,3190,17186,2,1,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496
263000327,20150227T000000,400000,3,2.5,1460,1319,3,0,0,3,8,1460,0,2002,0,98103,47.698,-122.349,1430,1530
2726059144,20150410T000000,1037000,5,3.75,4570,10194,2,0,0,3,11,4570,0,2006,0,98034,47.718,-122.161,2040,7560
7853340490,20140617T000000,386000,2,2.5,1620,3196,2,0,0,3,8,1620,0,2008,0,98065,47.5167,-121.878,1750,2828
6639900242,20141003T000000,750000,4,2.5,2850,12429,2,0,0,3,9,2850,0,2008,0,98033,47.6915,-122.177,2540,12000
9558020840,20150422T000000,364950,4,2.5,2070,2992,2,0,0,3,8,2070,0,2002,0,98058,47.4496,-122.12,1900,2957
5101408835,20140909T000000,559900,5,3,2200,6380,1,0,0,3,7,1440,760,1987,0,98125,47.7033,-122.322,1960,5800
255550230,20141118T000000,299950,3,2.5,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952
6300500476,20150415T000000,420000,3,2.5,1509,1114,3,0,0,3,8,1509,0,2014,0,98133,47.7049,-122.34,1509,2431
3271300345,20150323T000000,1028000,3,3,2800,5800,1,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800
7504101280,20150126T000000,722800,3,3.25,4330,14600,2,0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672
3352400905,20140516T000000,245000,4,1,1530,7200,1.5,0,0,3,7,1400,130,1948,0,98178,47.5015,-122.262,1530,7200
